Order_ID,Product_ID,Customer_ID,order_date,Profit
CA-2016-128671,OFF-PA-10001870,MT-18070,2016-08-11,15.55
CA-2017-107321,OFF-BI-10004022,AW-10930,2017-08-31,2.17
US-2015-163279,FUR-FU-10000747,JD-16150,2015-03-22,15.63
CA-2015-119291,OFF-LA-10002312,JO-15550,2015-05-14,17.76
CA-2017-143035,TEC-AC-10002049,CC-12430,2017-10-03,67.00
CA-2016-162187,FUR-TA-10003008,NS-18640,2016-12-11,-148.00
CA-2015-121720,FUR-FU-10003464,JE-15610,2015-06-11,7.00
CA-2017-169327,FUR-FU-10004188,MH-17290,2017-09-02,133.00
CA-2015-125934,OFF-AP-10003860,SN-20560,2015-09-11,30.00
CA-2017-104731,FUR-BO-10003441,AM-10705,2017-07-21,70.00
CA-2017-116498,OFF-AR-10003405,KA-16525,2017-05-30,10.00
CA-2015-102015,OFF-FA-10000490,TM-21010,2015-09-12,1.00
US-2014-100279,OFF-PA-10002259,SW-20275,2014-03-10,11.00
CA-2014-133543,OFF-AR-10003394,KM-16660,2014-12-22,3.00
CA-2017-164756,OFF-SU-10004261,SS-20140,2017-09-18,10.00
CA-2017-125878,OFF-BI-10002609,MH-18025,2017-02-25,-3.00
CA-2017-132976,OFF-PA-10004470,AG-10495,2017-10-13,6.00
CA-2014-166863,OFF-PA-10000587,SC-20020,2014-06-20,4.08
US-2015-138093,FUR-CH-10000785,KM-16225,2015-12-10,141.00
CA-2017-115546,TEC-PH-10002834,AH-10465,2017-05-14,135.00
CA-2016-132479,OFF-BI-10004584,MK-17905,2016-09-24,-730.00
CA-2016-103107,TEC-PH-10002564,RB-19465,2016-07-04,9.00
CA-2015-116092,OFF-AP-10001391,JM-16195,2015-02-15,157.00
CA-2015-102491,TEC-AC-10003289,KW-16435,2015-08-24,18.39
CA-2014-116190,OFF-LA-10002762,SG-20470,2014-07-26,76.56
US-2014-113124,OFF-ST-10001511,NC-18340,2014-03-30,6.47
CA-2014-131002,FUR-FU-10004270,TB-21400,2014-09-07,23.65
US-2015-128090,TEC-PH-10002624,JM-15865,2015-08-16,211.50
CA-2016-138520,FUR-BO-10002268,JL-15505,2016-04-08,-4.86
CA-2014-149020,FUR-FU-10000965,AJ-10780,2014-01-10,21.30
CA-2015-157322,OFF-ST-10004507,RH-19600,2015-07-02,6.00
CA-2014-154165,OFF-AR-10003631,DL-13315,2014-02-17,8.81
US-2017-104451,OFF-AP-10000692,MM-18055,2017-05-08,23.00
CA-2015-135853,TEC-AC-10004761,CA-12775,2015-12-11,61.00
US-2016-134488,FUR-CH-10003199,PK-19075,2016-09-24,-13.00
US-2017-146878,OFF-BI-10002794,DL-12865,2017-09-21,-9.00
CA-2016-149223,OFF-AP-10000358,ER-13855,2016-09-06,23.00
CA-2017-117457,OFF-PA-10002893,KH-16510,2017-12-08,4.65
US-2017-152569,TEC-PH-10002185,JD-16015,2017-05-15,3.48
CA-2017-115777,OFF-PA-10000552,DO-13645,2017-08-19,9.33
CA-2015-105970,OFF-AR-10003156,PA-19060,2015-03-02,2.64
CA-2014-144414,OFF-BI-10004995,GH-14425,2014-06-17,1061.57
CA-2015-134117,OFF-AR-10001940,PG-18895,2015-12-17,7.05
CA-2017-118017,OFF-PA-10002246,LC-16870,2017-12-03,3.74
CA-2016-127670,FUR-TA-10001095,RD-19660,2016-03-20,146.40
CA-2016-135594,TEC-AC-10003038,AH-10120,2016-06-30,-1.00
CA-2016-118745,FUR-TA-10003473,SV-20365,2016-06-11,34.00
CA-2014-119144,TEC-PH-10004188,JD-16150,2014-11-16,-17.99
CA-2014-147543,FUR-CH-10000155,BC-11125,2014-07-06,47.85
CA-2017-110380,OFF-AR-10000422,PF-19225,2017-09-02,1.77
US-2017-158526,OFF-AR-10003696,KH-16360,2017-12-29,10.03
US-2015-164238,OFF-ST-10002352,JW-15955,2015-08-16,3.35
US-2017-110604,FUR-FU-10000076,JF-15295,2017-05-15,17.18
CA-2015-113628,FUR-CH-10003298,AH-10690,2015-11-12,-72.04
CA-2016-156251,OFF-BI-10003529,TS-21160,2016-08-13,4.17
CA-2016-140382,OFF-LA-10001934,RD-19900,2016-06-23,10.31
CA-2014-124737,OFF-PA-10000019,AP-10915,2014-08-23,11.00
CA-2015-135622,TEC-PH-10001817,TT-21460,2015-12-08,150.00
CA-2015-106565,OFF-PA-10000061,BW-11110,2015-03-20,25.00
CA-2016-100300,OFF-PA-10000418,MJ-17740,2016-06-24,50.33
US-2016-131058,OFF-LA-10001613,EM-14140,2016-12-27,9.88
CA-2015-141250,FUR-CH-10004875,PM-18940,2015-01-19,-8.54
CA-2016-108581,OFF-PA-10000809,EA-14035,2016-06-20,3.63
CA-2017-119424,OFF-PA-10001639,SB-20185,2017-06-12,9.33
CA-2017-100223,FUR-FU-10003601,LS-16945,2017-07-05,-348.63
CA-2016-129686,TEC-AC-10001266,GG-14650,2016-11-27,19.50
US-2015-154389,TEC-PH-10002789,EH-14125,2015-11-27,-162.23
US-2016-150861,OFF-LA-10001317,EG-13900,2016-12-03,3.02
CA-2017-157966,OFF-PA-10001934,SU-20665,2017-03-13,5.64
CA-2014-116407,OFF-PA-10002137,JF-15190,2014-11-15,7.78
CA-2015-131338,TEC-AC-10002600,NP-18325,2015-08-09,34.69
CA-2017-130904,OFF-AR-10000127,HM-14980,2017-04-11,2.00
CA-2017-148068,OFF-PA-10001639,MM-18280,2017-09-18,9.00
US-2016-120929,FUR-TA-10001857,RO-19780,2016-03-18,-94.94
CA-2017-144848,TEC-PH-10004006,DS-13030,2017-04-04,11.13
CA-2014-134726,TEC-PH-10001750,SW-20755,2014-11-02,4.62
CA-2015-102491,TEC-MA-10000864,KW-16435,2015-08-24,1416.80
CA-2017-143035,FUR-FU-10001934,CC-12430,2017-10-03,21.82
CA-2017-114412,OFF-PA-10002365,AA-10480,2017-04-15,5.44
CA-2016-155005,TEC-PH-10003484,SC-20050,2016-06-13,94.49
CA-2014-160157,FUR-FU-10003773,MH-17455,2014-12-20,-21.00
CA-2017-103415,FUR-FU-10000820,MV-17485,2017-12-03,-14.00
CA-2016-112669,FUR-CH-10004086,KT-16465,2016-04-14,105.00
CA-2014-164182,TEC-PH-10002070,ST-20530,2014-07-14,-2.00
CA-2016-121671,OFF-PA-10001892,AA-10480,2016-07-17,4.00
CA-2014-106054,OFF-AR-10002399,JO-15145,2014-01-06,5.24
CA-2016-124814,OFF-BI-10000174,FM-14215,2016-04-10,8.12
CA-2017-110198,FUR-BO-10001798,AG-10900,2017-05-01,-15.72
CA-2016-160717,TEC-AC-10002134,ME-17320,2016-06-06,3.77
CA-2015-154886,TEC-AC-10001956,SW-20455,2015-11-08,43.16
CA-2014-131947,OFF-AR-10000411,JA-15970,2014-09-17,4.78
CA-2014-126361,OFF-AP-10003590,VD-21670,2014-08-04,305.13
CA-2016-106278,OFF-EN-10003567,BM-11140,2016-09-02,30.99
US-2017-105935,TEC-PH-10001459,BD-11500,2017-01-26,764.38
CA-2017-158743,OFF-AR-10002257,IG-15085,2017-10-20,4.14
CA-2016-150350,OFF-SU-10002189,MS-17770,2016-08-23,0.16
US-2017-120147,OFF-AR-10000817,TB-21400,2017-03-30,2.07
CA-2017-100811,OFF-PA-10001204,CC-12475,2017-11-21,2.64
CA-2016-113096,OFF-ST-10003455,SZ-20035,2016-09-02,12.10
CA-2015-124800,OFF-ST-10002743,RW-19540,2015-09-26,-86.37
CA-2017-139416,FUR-FU-10003832,AG-10270,2017-03-27,1.50
CA-2014-129189,FUR-CH-10004997,HM-14860,2014-07-21,-93.99
CA-2015-142419,OFF-PA-10001763,SC-20380,2015-07-11,13.49
US-2016-158309,OFF-BI-10000145,PA-19060,2016-11-26,-2.62
CA-2017-151750,OFF-AR-10003158,JM-15250,2017-01-01,2.23
CA-2017-140186,OFF-FA-10002280,PG-18820,2017-09-29,16.80
CA-2014-168130,FUR-CH-10000988,BS-11365,2014-09-19,177.42
CA-2016-107475,OFF-FA-10002988,RS-19870,2016-06-07,3.50
CA-2014-165428,OFF-BI-10002949,JL-15130,2014-09-01,-6.02
CA-2015-134082,OFF-BI-10004230,JK-15640,2015-12-11,38.68
US-2014-158057,OFF-BI-10002735,CC-12685,2014-03-22,-39.46
CA-2016-163937,FUR-FU-10000010,JB-16000,2016-01-10,8.00
CA-2014-146731,OFF-PA-10001019,AT-10735,2014-11-03,49.00
CA-2017-164756,TEC-PH-10001552,SS-20140,2017-09-18,27.00
CA-2017-169901,TEC-PH-10002293,CC-12550,2017-06-15,5.00
CA-2017-168123,OFF-FA-10002763,JD-16060,2017-03-05,2.53
CA-2017-128965,OFF-PA-10004911,PS-18760,2017-04-17,13.51
CA-2015-129896,OFF-ST-10004804,PF-19120,2015-06-15,-19.56
CA-2015-121608,OFF-AP-10002311,JB-15400,2015-09-03,60.55
CA-2016-113607,OFF-PA-10001970,PW-19030,2016-10-14,54.86
US-2016-160528,FUR-FU-10004973,MH-18115,2016-08-23,-10.17
CA-2015-132626,TEC-MA-10002428,BT-11680,2015-07-09,209.24
US-2017-152898,OFF-AP-10000027,CB-12025,2017-09-11,20.37
CA-2016-125206,OFF-ST-10003692,LR-16915,2016-01-03,28.62
CA-2017-130841,OFF-ST-10001580,MH-17620,2017-07-28,4.19
US-2014-111353,OFF-LA-10002762,PB-19150,2014-11-29,11.78
CA-2015-128139,OFF-LA-10003930,BD-11725,2015-07-03,144.52
CA-2015-147011,OFF-AR-10002399,HR-14830,2015-06-18,4.00
CA-2014-103331,OFF-PA-10002160,KB-16315,2014-08-26,8.00
US-2015-117184,OFF-PA-10002250,ON-18715,2015-05-17,5.00
US-2017-147886,FUR-FU-10001095,DH-13075,2017-03-28,10.06
US-2015-123918,FUR-FU-10004952,CG-12520,2015-10-15,-95.25
US-2014-138835,OFF-BI-10003314,DA-13450,2014-09-10,4.72
CA-2014-113768,FUR-CH-10002439,AH-10030,2014-05-13,20.96
CA-2015-167269,OFF-EN-10003072,PB-19150,2015-06-16,2.17
CA-2015-146038,FUR-CH-10002774,SJ-20215,2015-02-09,22.94
US-2017-130953,OFF-AP-10002311,RF-19735,2017-07-29,60.55
CA-2014-131800,OFF-BI-10003429,AJ-10960,2014-12-30,12.85
CA-2016-142335,OFF-ST-10000036,MP-17965,2016-12-15,80.02
CA-2014-132864,TEC-AC-10001267,KN-16390,2014-12-02,29.95
CA-2016-168956,OFF-FA-10000304,EA-14035,2016-02-16,2.00
CA-2014-127166,OFF-PA-10001560,KH-16360,2014-05-21,2.00
CA-2014-114251,OFF-BI-10003684,MD-17350,2014-11-05,-9.00
CA-2017-142867,OFF-PA-10004610,PO-19180,2017-03-17,3.00
CA-2014-158225,OFF-ST-10002301,SE-20110,2014-09-22,0.41
CA-2016-141586,OFF-BI-10003981,NK-18490,2016-10-17,6.58
CA-2017-100811,OFF-ST-10002444,CC-12475,2017-11-21,3.93
CA-2017-104080,OFF-BI-10003876,AH-10210,2017-03-08,64.20
CA-2015-149909,OFF-PA-10000726,RA-19915,2015-11-13,28.70
CA-2016-111010,OFF-FA-10003472,PG-18895,2016-01-22,0.30
CA-2017-127180,TEC-PH-10003800,TA-21385,2017-10-22,0.53
CA-2017-112809,OFF-ST-10002276,RA-19915,2017-08-18,12.50
CA-2017-121615,OFF-ST-10001325,DL-12925,2017-11-03,14.15
CA-2014-112403,OFF-BI-10003529,JO-15280,2014-03-31,-1.00
CA-2017-121216,OFF-AP-10001947,MM-17920,2017-12-23,-75.00
CA-2017-164168,TEC-AC-10004568,LS-16975,2017-11-12,-1.00
CA-2017-158036,TEC-AC-10002558,DB-13555,2017-09-08,2.00
CA-2014-109918,OFF-SU-10004290,LR-17035,2014-09-07,7.00
CA-2015-126557,TEC-PH-10003505,RL-19615,2015-07-12,16.70
CA-2016-113243,OFF-PA-10003441,OT-18730,2016-06-10,15.55
CA-2017-101434,OFF-LA-10003223,TR-21325,2017-06-20,4.81
CA-2014-131009,OFF-FA-10004395,SC-20380,2014-03-01,-3.53
CA-2017-132185,OFF-AP-10001205,DB-13615,2017-11-27,4.36
US-2016-164189,TEC-PH-10003691,DR-12880,2016-03-24,25.20
US-2017-169551,OFF-ST-10004835,RL-19615,2017-07-07,1.00
CA-2016-100965,FUR-FU-10003039,RM-19375,2016-07-07,73.32
CA-2016-137050,OFF-BI-10001031,SW-20755,2016-07-14,2.88
CA-2014-167724,OFF-LA-10002368,BF-11170,2014-04-13,3.60
CA-2017-105214,OFF-PA-10001776,TS-21610,2017-06-16,8.71
CA-2016-130911,OFF-AR-10000475,DC-12850,2016-03-24,1.63
CA-2016-114489,OFF-BI-10002735,JE-16165,2016-12-05,81.00
CA-2014-141796,TEC-PH-10001578,JG-15160,2014-06-21,352.00
CA-2015-154823,FUR-FU-10000193,KN-16390,2015-08-21,-3.90
CA-2015-119627,OFF-PA-10001937,SC-20725,2015-08-17,12.70
CA-2015-106320,FUR-TA-10000577,EB-13870,2015-09-25,240.26
CA-2014-130428,OFF-AR-10004027,TG-21640,2014-03-31,1.06
US-2017-117534,OFF-BI-10002026,CV-12295,2017-03-25,62.75
US-2014-122021,FUR-CH-10003761,AC-10660,2014-10-15,-7.86
CA-2015-146087,FUR-BO-10002824,PP-18955,2015-07-06,60.39
CA-2016-133816,TEC-PH-10001795,CS-12400,2016-05-10,-124.00
CA-2016-104157,OFF-PA-10004665,MT-17815,2016-07-25,32.10
CA-2015-123113,OFF-AR-10004999,AT-10735,2015-11-23,4.49
CA-2014-140858,OFF-BI-10003094,CA-12775,2014-06-28,-2.43
CA-2014-151995,TEC-AC-10001101,ZC-21910,2014-10-13,2.58
CA-2015-149587,FUR-FU-10003799,KB-16315,2015-01-31,16.54
CA-2017-117394,TEC-AC-10000199,MM-17920,2017-09-04,-1.43
CA-2014-105417,FUR-FU-10004864,VS-21820,2014-01-07,-54.00
CA-2015-101924,OFF-BI-10000962,KB-16585,2015-09-04,-7.00
CA-2016-145261,TEC-PH-10004833,AH-10120,2016-12-18,-7.00
CA-2015-150714,OFF-AP-10003287,KH-16690,2015-10-26,20.00
CA-2015-142237,FUR-CH-10003833,CK-12595,2015-07-11,-73.18
CA-2016-112389,OFF-AP-10001626,JM-15655,2016-10-29,3.03
CA-2017-121125,FUR-FU-10000820,MG-17890,2017-05-30,-0.34
CA-2015-135685,TEC-AC-10004145,MP-18175,2015-11-16,229.00
US-2016-115819,OFF-AR-10004456,JO-15280,2016-04-19,21.23
CA-2014-127488,OFF-LA-10001613,MS-17365,2014-09-22,1.67
CA-2017-131828,TEC-PH-10002923,CS-11845,2017-02-11,7.77
CA-2014-113320,FUR-FU-10001706,LH-17155,2014-12-12,4.44
CA-2017-101210,OFF-PA-10000130,DW-13540,2017-08-25,1.07
CA-2015-100454,OFF-AR-10002578,BM-11650,2015-11-20,3.34
CA-2016-129847,FUR-FU-10000277,TA-21385,2016-09-02,-76.00
CA-2015-118444,OFF-AP-10000576,VD-21670,2015-11-05,24.00
CA-2015-108665,FUR-FU-10002191,KM-16225,2015-07-06,7.00
CA-2017-159282,TEC-MA-10001148,GH-14410,2017-10-16,-479.99
CA-2014-153969,OFF-PA-10000327,HF-14995,2014-09-21,17.33
CA-2014-102330,OFF-LA-10003923,AI-10855,2014-12-29,44.40
CA-2015-101889,FUR-TA-10004154,DB-13120,2015-12-27,-464.70
CA-2015-100146,FUR-CH-10003833,CB-12535,2015-05-14,-6.10
CA-2017-128076,TEC-MA-10002109,BO-11350,2017-02-02,39.00
CA-2017-151225,FUR-TA-10001539,JM-15655,2017-10-27,9.48
CA-2015-111094,OFF-PA-10001609,CB-12535,2015-07-09,3.03
CA-2017-122175,OFF-LA-10002271,CA-12775,2017-05-12,2.96
US-2014-117380,FUR-TA-10000198,MP-18175,2014-03-28,-143.25
CA-2014-135405,OFF-AR-10004078,MS-17830,2014-01-09,1.17
CA-2016-158211,OFF-AR-10004078,BP-11185,2016-01-04,0.58
US-2014-158400,OFF-BI-10002353,AH-10030,2014-10-25,18.53
CA-2014-146969,FUR-FU-10004188,AP-10915,2014-09-29,53.20
CA-2016-114727,FUR-CH-10002331,LS-16945,2016-07-18,11.00
CA-2015-135391,FUR-FU-10001986,FA-14230,2015-02-09,-31.00
CA-2016-124681,TEC-AC-10000487,SV-20935,2016-07-18,3.00
CA-2017-150959,OFF-BI-10001510,TD-20995,2017-11-11,-32.00
CA-2017-166436,OFF-PA-10001838,TS-21370,2017-11-24,2.88
CA-2017-166128,OFF-AR-10001221,LW-17215,2017-04-11,14.23
US-2016-146710,OFF-SU-10004261,SS-20875,2016-08-27,6.21
CA-2015-108588,OFF-EN-10000461,BG-11695,2015-01-05,8.22
CA-2015-167010,TEC-PH-10002844,VT-21700,2015-04-05,-9.80
CA-2016-150350,FUR-CH-10001973,MS-17770,2016-08-23,-40.00
CA-2014-169803,TEC-AC-10003441,SC-20260,2014-04-06,2.00
CA-2017-168109,TEC-AC-10002049,JK-15640,2017-07-03,743.00
CA-2016-150483,FUR-CH-10000422,BP-11290,2016-05-31,-38.00
CA-2017-142888,FUR-TA-10004767,BP-11230,2017-11-21,20.58
CA-2014-165764,FUR-FU-10001468,SH-20395,2014-11-03,-51.29
US-2017-162670,OFF-EN-10001453,MF-18250,2017-12-23,85.98
CA-2015-156118,OFF-PA-10000533,HG-14965,2015-12-08,5.10
CA-2016-101791,OFF-ST-10001496,BS-11665,2016-05-27,97.30
CA-2014-114510,OFF-BI-10001617,JF-15295,2014-03-14,11.17
CA-2017-121258,TEC-PH-10003645,DB-13060,2017-02-26,19.39
CA-2015-110814,FUR-CH-10003535,BD-11635,2015-12-05,12.81
CA-2016-157000,OFF-ST-10001328,AM-10360,2016-07-16,3.72
CA-2016-145303,OFF-BI-10000050,TP-21415,2016-08-28,-21.68
US-2017-154872,OFF-PA-10000483,DP-13000,2017-05-14,7.75
US-2014-152723,OFF-BI-10003460,HG-14965,2014-09-26,-1.40
CA-2017-159884,OFF-FA-10000585,JF-15490,2017-08-31,2.72
CA-2016-117919,OFF-ST-10003572,TB-21355,2016-08-27,1.06
CA-2015-153038,OFF-EN-10000461,RB-19645,2015-12-18,18.88
CA-2017-157987,TEC-AC-10002842,AC-10615,2017-09-02,38.08
CA-2017-120936,OFF-ST-10001526,CA-12310,2017-12-17,125.14
CA-2015-104129,FUR-TA-10004152,ES-14080,2015-02-27,-28.22
CA-2016-153598,TEC-AC-10003870,NM-18520,2016-12-03,659.98
CA-2017-117632,OFF-AP-10004868,CS-12175,2017-05-12,2.10
CA-2017-126788,TEC-PH-10001619,AB-10105,2017-06-05,52.92
CA-2014-164742,OFF-BI-10004738,ML-17395,2014-10-13,9.47
CA-2016-101189,OFF-ST-10004180,JB-15400,2016-02-04,3.72
CA-2014-121762,TEC-AC-10000736,ML-17395,2014-02-14,86.39
CA-2017-156664,OFF-BI-10004209,BP-11290,2017-12-18,-6.03
CA-2016-153318,TEC-PH-10000984,JS-15595,2016-10-25,78.40
CA-2015-166219,TEC-PH-10004165,BP-11185,2015-08-28,82.50
CA-2014-160766,TEC-PH-10001536,DM-13015,2014-09-14,4.42
US-2017-143175,OFF-ST-10003123,GA-14515,2017-08-03,23.97
CA-2015-126137,FUR-BO-10004409,BS-11755,2015-10-03,18.45
CA-2017-140298,FUR-FU-10001967,JK-16120,2017-05-11,-7.00
US-2015-146745,FUR-CH-10002372,AS-10630,2015-09-03,-12.96
CA-2016-115917,OFF-BI-10004728,RB-19465,2016-05-20,5.01
CA-2017-155607,OFF-BI-10003364,FG-14260,2017-11-26,32.67
US-2014-115413,OFF-AR-10003770,PP-18955,2014-08-26,2.51
CA-2017-111591,OFF-BI-10004410,PS-18970,2017-03-21,10.32
US-2015-107944,TEC-AC-10000736,AM-10360,2015-03-23,86.39
CA-2014-120950,OFF-PA-10000587,GA-14515,2014-11-06,20.97
CA-2017-156951,OFF-BI-10001107,EB-13840,2017-10-01,27.37
CA-2016-154053,OFF-AR-10003727,MG-17890,2016-03-04,4.93
CA-2016-133697,OFF-PA-10000726,CM-12445,2016-10-20,15.94
CA-2015-127453,OFF-AP-10003860,JK-15370,2015-12-19,7.77
CA-2016-146206,TEC-PH-10000895,KT-16480,2016-09-10,54.00
US-2016-125969,FUR-FU-10003773,LS-16975,2016-11-06,26.00
CA-2014-103100,OFF-BI-10004600,AB-10105,2014-12-20,497.00
CA-2016-119935,FUR-FU-10001085,KM-16225,2016-11-10,17.00
CA-2017-123701,OFF-AR-10001860,PG-18820,2017-11-24,10.00
CA-2015-128083,OFF-EN-10004030,EB-13750,2015-03-12,2.93
CA-2017-159506,OFF-PA-10003641,JR-16210,2017-11-27,72.81
CA-2014-167486,FUR-FU-10003268,JO-15145,2014-11-27,39.98
CA-2017-146493,OFF-BI-10003676,CV-12805,2017-06-01,25.87
US-2017-101840,TEC-PH-10002538,SP-20545,2017-02-06,65.96
CA-2016-102127,TEC-AC-10000397,VP-21760,2016-06-26,9.80
CA-2017-134915,TEC-PH-10001459,EM-14140,2017-11-12,50.40
CA-2015-104346,FUR-FU-10001473,IM-15070,2015-12-11,10.98
CA-2015-163090,OFF-SU-10002537,GH-14665,2015-11-17,3.07
US-2016-123750,OFF-ST-10000617,RB-19795,2016-04-15,-0.77
CA-2015-132374,OFF-AR-10001615,PS-19045,2015-02-22,20.63
CA-2014-159310,OFF-SU-10004115,SC-20725,2014-11-07,3.56
CA-2014-100328,OFF-BI-10000343,JC-15340,2014-01-28,1.33
US-2017-142188,TEC-PH-10000127,JF-15415,2017-09-11,-17.99
CA-2014-110219,FUR-CH-10001146,EB-13870,2014-05-05,-9.00
CA-2017-150525,OFF-AP-10000595,JP-16135,2017-02-20,3.00
CA-2016-140081,OFF-BI-10004826,CG-12040,2016-06-20,-22.00
US-2017-105697,OFF-ST-10003996,JE-15715,2017-08-25,2.00
CA-2015-149636,OFF-BI-10002764,SP-20620,2015-01-06,-1.36
CA-2014-110555,OFF-ST-10000876,MM-18055,2014-04-11,24.38
CA-2014-137092,OFF-LA-10003510,LS-16975,2014-10-20,7.94
CA-2016-113726,FUR-FU-10003535,SC-20680,2016-11-24,33.73
US-2015-126214,TEC-AC-10003198,JS-15880,2015-12-21,36.85
CA-2014-127691,TEC-AC-10002567,EM-14065,2014-07-22,57.59
US-2016-165505,OFF-ST-10001526,CB-12535,2016-01-23,406.70
CA-2016-110898,OFF-BI-10004656,LC-16870,2016-03-06,-2.80
CA-2015-129546,OFF-BI-10004001,RP-19855,2015-09-28,26.60
CA-2015-146255,OFF-BI-10001765,EM-14140,2015-03-07,33.25
CA-2017-134306,OFF-AR-10004027,TD-20995,2017-07-08,3.10
CA-2017-121580,OFF-AP-10001564,ML-17410,2017-05-29,120.94
CA-2014-105249,FUR-BO-10000330,DH-13675,2014-11-28,-4.84
CA-2016-169957,TEC-AC-10003063,SN-20710,2016-09-26,21.00
CA-2014-146703,OFF-ST-10001713,PO-18865,2014-10-20,8.48
CA-2016-101980,OFF-BI-10000666,RP-19390,2016-08-19,55.01
CA-2015-155761,OFF-ST-10000943,SC-20800,2015-12-11,4.63
US-2015-153500,FUR-FU-10000293,DG-13300,2015-07-03,-29.48
CA-2017-104066,TEC-AC-10001013,QJ-19255,2017-12-05,67.66
CA-2015-164441,OFF-BI-10001922,AC-10450,2015-11-08,17.64
CA-2016-112256,OFF-PA-10004355,CK-12205,2016-07-23,1.81
CA-2017-140536,OFF-AR-10001545,TA-21385,2017-04-04,2.04
CA-2014-161508,OFF-FA-10001561,PV-18985,2014-07-12,0.57
CA-2016-131744,OFF-BI-10003910,SC-20770,2016-06-18,-3.86
CA-2016-124016,OFF-PA-10002586,JS-15940,2016-09-23,4.03
CA-2016-112697,OFF-SU-10000646,AH-10195,2016-12-18,-204.31
CA-2017-148642,OFF-LA-10000134,DW-13540,2017-03-06,1.72
CA-2017-137463,OFF-AR-10001988,KM-16225,2017-12-16,8.69
CA-2017-141446,TEC-AC-10002305,CL-12700,2017-09-16,3.24
CA-2014-169649,OFF-PA-10000143,TS-21205,2014-12-09,3.00
CA-2016-139381,TEC-PH-10004924,RF-19840,2016-04-18,8.00
CA-2016-164154,OFF-BI-10001658,NZ-18565,2016-09-11,-18.00
CA-2014-110030,FUR-FU-10002759,LF-17185,2014-12-06,-14.39
CA-2015-107741,OFF-AR-10002399,FC-14335,2015-03-08,0.89
CA-2017-160633,OFF-AR-10004022,BS-11380,2017-11-16,5.40
CA-2016-124149,OFF-PA-10002923,MJ-17740,2016-04-23,29.36
CA-2016-106278,FUR-CH-10003061,BM-11140,2016-09-02,-2.70
US-2015-130512,TEC-AC-10000290,SM-20320,2015-08-21,3.80
CA-2017-101749,FUR-TA-10001520,AS-10045,2017-10-03,-6.42
CA-2017-133067,OFF-BI-10003694,MY-18295,2017-05-04,-7.52
CA-2017-161956,FUR-FU-10002937,DR-12880,2017-08-27,99.23
US-2017-129777,OFF-PA-10001970,FM-14290,2017-07-03,11.54
CA-2014-150798,FUR-FU-10000221,JK-15730,2014-12-01,1.42
CA-2016-103709,OFF-ST-10001272,LP-17095,2016-09-08,65.44
US-2015-115343,OFF-SU-10000898,FO-14305,2015-09-22,6.26
CA-2017-157987,FUR-TA-10001889,AC-10615,2017-09-02,-93.33
US-2017-162670,TEC-PH-10003601,MF-18250,2017-12-23,148.49
US-2016-116729,TEC-AC-10001465,GK-14620,2016-12-25,76.30
CA-2017-154109,FUR-CH-10003774,ML-17410,2017-11-06,-30.90
US-2016-137295,TEC-PH-10004080,VS-21820,2016-01-08,10.90
US-2016-117037,FUR-FU-10004973,LW-17215,2016-05-17,-10.20
CA-2017-100615,OFF-AR-10001683,SJ-20215,2017-04-20,3.50
CA-2017-159156,TEC-PH-10004389,KB-16600,2017-11-13,163.80
US-2015-141684,OFF-PA-10002870,MM-18055,2015-06-29,11.23
US-2016-112396,TEC-AC-10004761,JR-16210,2016-02-09,11.15
US-2014-150574,OFF-BI-10000773,MK-18160,2014-12-19,-3.69
CA-2017-139913,TEC-PH-10001552,JC-16105,2017-10-23,10.05
CA-2015-164084,FUR-TA-10003569,AG-10525,2015-09-07,-120.29
CA-2017-133431,OFF-PA-10002615,LC-17140,2017-12-17,6.09
CA-2017-155705,FUR-CH-10000015,NF-18385,2017-08-21,225.26
CA-2017-101483,OFF-AR-10002833,AG-10675,2017-07-29,0.38
CA-2014-146997,OFF-FA-10003467,SG-20605,2014-01-23,0.00
CA-2016-158435,OFF-LA-10002475,AG-10900,2016-05-17,6.87
CA-2017-163209,OFF-PA-10001166,MK-18160,2017-05-03,12.44
CA-2016-132829,OFF-LA-10002945,LA-16780,2016-12-23,14.74
CA-2015-103835,FUR-FU-10000010,SC-20440,2015-09-24,4.62
CA-2017-100615,FUR-FU-10002456,SJ-20215,2017-04-20,-6.00
CA-2016-123050,FUR-FU-10000723,BC-11125,2016-04-04,7.00
US-2017-125717,OFF-ST-10001522,DS-13030,2017-09-28,-29.00
CA-2016-111682,OFF-BI-10001460,TB-21055,2016-06-17,16.00
CA-2017-156776,OFF-BI-10000216,JL-15505,2017-08-07,12.00
CA-2014-106726,OFF-ST-10001496,RS-19765,2014-12-06,327.95
CA-2014-149020,OFF-LA-10004272,AJ-10780,2014-01-10,1.36
US-2016-150140,TEC-PH-10002555,VM-21685,2016-04-06,336.64
CA-2014-108707,OFF-PA-10000788,DB-12910,2014-10-24,3.63
CA-2016-145919,FUR-FU-10004960,HG-14965,2016-12-18,62.51
CA-2016-133123,OFF-BI-10001031,KB-16315,2016-09-06,-2.46
CA-2016-158694,OFF-PA-10002421,AI-10855,2016-11-10,32.50
CA-2016-139395,OFF-AR-10003732,MG-17650,2016-12-12,3.61
US-2017-125717,TEC-AC-10003657,DS-13030,2017-09-28,1.36
US-2016-148901,TEC-PH-10003988,MK-17905,2016-05-14,4.36
